id,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,var_year_price_off_peak_var,var_year_price_peak_var,var_year_price_mid_peak_var,var_year_price_off_peak_fix,var_year_price_peak_fix,var_year_price_mid_peak_fix,var_year_price_off_peak,var_year_price_peak,var_year_price_mid_peak,var_6m_price_off_peak_var,var_6m_price_peak_var,var_6m_price_mid_peak_var,var_6m_price_off_peak_fix,var_6m_price_peak_fix,var_6m_price_mid_peak_fix,var_6m_price_off_peak,var_6m_price_peak,var_6m_price_mid_peak,churn,offpeak_diff_dec_january_energy,offpeak_diff_dec_january_power,total_consumption_12m,gas_consumption_share,last_month_consumption_share,forecast_consumption_gap,forecast_consumption_ratio,forecast_energy_price_avg,forecast_energy_price_spread,avg_year_variable_price_variation,avg_year_fixed_price_variation,avg_year_total_price_variation,avg_6m_variable_price_variation,avg_6m_fixed_price_variation,avg_6m_total_price_variation,price_variation_change_6m_vs_year,customer_tenure_days,days_until_renewal,days_since_product_modification,has_multiple_products,has_gas_customer
38204a8719263fb85ad0362458089d94,foosdfpfkusacimwkcsosbicdxkicaua,21762,0,1500,2012-01-04,2017-01-04,2015-05-24,2016-01-05,2168.59,1500,0.0,129.37,0.117488,0.100598,40.606701,f,145.72,25.92,25.92,1,265.67,4,lxidpiddsbxsbosboudacockeimpuepw,17.320999999999998,2.2150861909091377e-05,7.2020147499999926e-06,3.382016969696962e-07,3.4363636433613887e-12,1.848000001321932e-12,8.797090905166813e-12,2.215086534545502e-05,7.202016597999994e-06,3.3821049406060134e-07,1.101073066666694e-05,2.873183999999984e-06,4.860000000000553e-10,0.0,0.0,0.0,1.101073066666694e-05,2.873183999999984e-06,4.860000000000553e-10,0,-0.010138000000000105,3.600000006542814e-06,21762,0.0,0.06892748828232699,-19593.41,0.09965030787611434,0.109043,-0.01688999999999999,9.897026118687022e-06,4.693818183283378e-12,9.897030812505205e-06,4.628133555555641e-06,0.0,4.628133555555641e-06,-5.268897256949564e-06,1827,226,591,0,0
b76ead17cd63b1bddbe6703416fe4d93,foosdfpfkusacimwkcsosbicdxkicaua,12692,0,404,2010-01-01,2017-01-01,2010-01-01,2016-01-02,545.54,404,0.0,131.84,0.1169019999999999,0.1000149999999999,40.606701,f,38.45,51.72,51.72,1,61.66,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,20.7,5.717887106060614e-05,3.073737438636357e-05,0.0004469737662424,1.141424544336373,49.36792646502163,21.941299077660464,1.1414817232074337,49.36795720239602,21.941746051426705,1.1100320166666693e-05,2.89676016666666e-06,4.860000000000553e-10,0.0,0.0,0.0,1.1100320166666693e-05,2.89676016666666e-06,4.860000000000553e-10,0,-0.006692999999999991,3.600000006542814e-06,12692,0.0,0.03183107469271983,-12146.46,0.04298298140560983,0.1084584999999999,-0.016887,0.00017829667056312325,24.150216695672825,24.150394992343383,4.66585544444445e-06,0.0,4.66585544444445e-06,-24.150390326487937,2557,2192,2557,0,0
a9b8b7437fd47ee94d1d5e25be03b3d5,foosdfpfkusacimwkcsosbicdxkicaua,33135,0,3277,2012-03-21,2016-03-21,2012-03-21,2015-03-25,2013.61,1669,0.0,131.42,0.120372,0.103487,40.606701,f,172.49,25.03,25.03,1,243.97,4,ldkssxwpmemidmecebumciepifcamkci,18.48,1.5457422424242437e-05,3.7207544469697063e-06,1.7770272954544875e-06,0.0054289416934153,0.0019544190096292,0.0008686306709463,0.0054443991158396,0.0019581397640762,0.0008704076982417,1.1100320166666622e-05,2.896760166666666e-06,4.859999999979744e-10,0.0,0.0,0.0,1.1100320166666622e-05,2.896760166666666e-06,4.859999999979744e-10,0,-0.006756000000000012,0.16291560000000516,33135,0.0,0.09889844575222574,-31121.39,0.06076988079070469,0.1119295,-0.01688500000000001,6.985068055555544e-06,0.002750663791330267,0.0027576488593858335,4.665855444444428e-06,0.0,4.665855444444428e-06,-0.002752983003941389,1461,1099,1461,0,0
9bebf1c713dd965cb3169c9075888bcf,usilxuppasemubllopkaafesmlibmsdf,18480,0,1882,2011-12-15,2016-12-15,2015-11-18,2015-12-16,1921.1,1882,0.0,131.03,0.112468,0.097351,40.606701,f,182.72,0.84,0.84,1,177.9,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.8,2.707315220454488e-05,1.0649941901515196e-05,2.5385887878787965e-06,3.4363636433613887e-12,1.848000001321932e-12,8.797090905166813e-12,2.7073155640908524e-05,1.0649943749515198e-05,2.538597584969702e-06,1.979052149999961e-05,9.48946816666664e-06,4.41448866666667e-06,0.0,0.0,0.0,1.979052149999961e-05,9.48946816666664e-06,4.41448866666667e-06,0,-0.012182999999999902,3.600000006542814e-06,18480,0.0,0.10183982683982684,-16558.9,0.1039556277056277,0.10490949999999999,-0.015117000000000005,1.3420560964646291e-05,4.693818183283378e-12,1.3420565658464476e-05,1.1231492777777638e-05,0.0,1.1231492777777638e-05,-2.1890728806868376e-06,1827,28,393,0,0
c31d7f9a75e50bdce3d0718708af5a26,foosdfpfkusacimwkcsosbicdxkicaua,11686,0,1558,2011-09-28,2016-09-28,2015-07-11,2015-09-29,1702.21,1558,0.0,16.54,0.141434,0.0,44.31137796,f,222.72,11.95,11.95,1,128.36,4,lxidpiddsbxsbosboudacockeimpuepw,13.85,7.859127840909324e-06,0.0,0.0,0.0064647595967453,0.0,0.0,0.0064726187245862,0.0,0.0,2.8311837666667584e-06,0.0,0.0,0.00948171852,0.0,0.0,0.0094845497037667,0.0,0.0,0,-0.005519000000000024,0.17777879999999868,11686,0.0,0.13332192366934795,-9983.79,0.14566233099435222,0.070717,-0.141434,2.619709280303108e-06,0.002154919865581767,0.002157539574862067,9.437279222222528e-07,0.00316057284,0.003161516567922233,0.0010039769930601664,1827,80,445,0,0
2f25f84fb0b6376f8b87a668df3c57d5,foosdfpfkusacimwkcsosbicdxkicaua,8823,0,1073,2012-07-02,2016-08-04,2014-08-04,2015-08-06,1309.67,1073,0.0,18.27,0.144902,0.0,44.31137796,f,156.89,17.82,17.82,1,128.54,4,lxidpiddsbxsbosboudacockeimpuepw,15.0,2.030076628787864e-06,0.0,0.0,0.0083802259640179,0.0,0.0,0.0083822560406467,0.0,0.0,1.276048166666662e-06,0.0,0.0,0.0052676214,0.0,0.0,0.0052688974481666,0.0,0.0,0,-0.0027669999999999917,0.17777879999999868,8823,0.0,0.12161396350447694,-7513.33,0.1484381729570441,0.072451,-0.144902,6.766922095959547e-07,0.002793408654672633,0.0027940853468822334,4.253493888888873e-07,0.0017558738,0.0017562991493888667,-0.0010377861974933667,1494,367,731,0,0
f7b722f271ac2b8eb6226ce86020ff48,foosdfpfkusacimwkcsosbicdxkicaua,324907,0,16634,2012-05-24,2016-05-24,2012-05-24,2015-06-02,2306.43,0,0.0,18.47,0.138765,0.0,44.44470996,f,0.0,0.12,0.12,1,107.41,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,2.735244696969668e-06,0.0,0.0,0.0,0.0,0.0,2.735244696969668e-06,0.0,0.0,3.318240666666697e-06,0.0,0.0,0.0,0.0,0.0,3.318240666666697e-06,0.0,0.0,0,-0.002026,0.0,324907,0.0,0.051196188447771206,-322600.57,0.0070987390237821895,0.0693825,-0.138765,9.117482323232227e-07,0.0,9.117482323232227e-07,1.1060802222222324e-06,0.0,1.1060802222222324e-06,1.9433198989900962e-07,1461,1104,1461,0,0
5ddbb6bdcf375206caebc34efcfc5de0,usilxuppasemubllopkaafesmlibmsdf,17981,0,1407,2012-02-13,2016-07-23,2015-07-23,2015-02-16,961.26,471,30.0,9.73,0.19923,0.0,45.80687796,f,94.8,25.57,25.57,2,53.47,4,lxidpiddsbxsbosboudacockeimpuepw,10.35,0.000661139225356,0.0,0.0,0.7463860572767431,0.0,0.0,0.7470471965020992,0.0,0.0,3.318240666666709e-06,0.0,0.0,0.0,0.0,0.0,3.318240666666709e-06,0.0,0.0,0,0.048146999999999995,1.6777787999999987,17981,0.0,0.07824926311106167,-17019.74,0.05345976308325454,0.099615,-0.19923,0.0002203797417853333,0.24879535242558104,0.2490157321673664,1.1060802222222364e-06,0.0,1.1060802222222364e-06,-0.24901462608714417,1622,-157,366,1,0
524d0a37693dbd5eb53512645a20a411,foosdfpfkusacimwkcsosbicdxkicaua,4545,0,366,2013-02-25,2016-02-25,2013-02-25,2015-02-26,684.43,366,0.0,13.8,0.146694,0.0,44.31137796,f,54.02,26.04,26.04,1,73.3,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,5.815867727272754e-06,0.0,0.0,3.8181818111259284e-13,0.0,0.0,5.815868109090935e-06,0.0,0.0,3.318240666666697e-06,0.0,0.0,0.0,0.0,0.0,3.318240666666697e-06,0.0,0.0,0,-0.005149999999999988,-1.1999999998124622e-06,4545,0.0,0.08052805280528053,-3860.57,0.15058965896589657,0.073347,-0.146694,1.9386225757575848e-06,1.2727272703753094e-13,1.9386227030303118e-06,1.1060802222222324e-06,0.0,1.1060802222222324e-06,-8.325424808080794e-07,1095,731,1095,0,0
37310b8f46910364b3af41dbd801a58c,foosdfpfkusacimwkcsosbicdxkicaua,1342,0,0,2012-07-07,2016-07-07,2015-05-23,2015-07-09,197.17,0,0.0,14.35,0.142822,0.0,44.31137796,f,0.0,14.64,14.64,1,20.67,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,7.96968517424251e-06,0.0,0.0,0.0083802259640179,0.0,0.0,0.0083881956491921,0.0,0.0,2.3650481666667096e-06,0.0,0.0,0.0052676214,0.0,0.0,0.0052699864481666,0.0,0.0,0,-0.006669000000000008,0.17777879999999868,1342,0.0,0.0,-1144.83,0.14692250372578242,0.071411,-0.142822,2.6565617247475034e-06,0.002793408654672633,0.002796065216397367,7.883493888889032e-07,0.0017558738,0.0017566621493888667,-0.0010394030670085003,1461,47,411,0,0
064f404c8d6eaaa9626d0951fc534302,ewpakwlliwisiwduibdlfmalxowmwpci,30823,0,3142,2012-12-21,2016-12-21,2015-11-18,2015-12-23,3102.39,3142,0.0,131.04,0.112468,0.097351,40.606701,f,299.32,1.32,1.32,1,317.31,3,ldkssxwpmemidmecebumciepifcamkci,29.7,2.949795335606046e-05,1.1954020628787564e-05,2.715066272727262e-06,0.0,0.0,0.0,2.949795335606046e-05,1.1954020628787564e-05,2.715066272727262e-06,1.2721381500000204e-05,3.900392166666672e-06,3.676646666666608e-07,0.0,0.0,0.0,1.2721381500000204e-05,3.900392166666672e-06,3.676646666666608e-07,0,-0.012222999999999998,0.0,30823,0.0,0.1019368653278396,-27720.61,0.10065178600395808,0.10490949999999999,-0.015117000000000005,1.4722346752525094e-05,0.0,1.4722346752525094e-05,5.663146111111179e-06,0.0,5.663146111111179e-06,-9.059200641413915e-06,1461,35,399,0,0
00b231071b41af9280d7c3e840243485,foosdfpfkusacimwkcsosbicdxkicaua,48923,129242,0,2012-02-24,2016-02-07,2012-02-24,2015-02-09,2323.9,0,0.0,0.0,0.1169,0.1000149999999999,40.606701,t,0.0,19.92,19.92,2,611.49,4,lxidpiddsbxsbosboudacockeimpuepw,19.919,5.164174006060604e-05,3.204302026515153e-05,0.0004472577849924,1.064635032221245,49.694320148365776,22.08636885163966,1.0646866739613057,49.69435219138604,22.08681610942465,0.0001106555118666,5.108251749999994e-05,0.0009060143679,2.0862936898302333,99.53051658064774,44.23579383578343,2.0864043453421,99.53056766316524,44.236699850151325,0,0.01993500000000001,3.7009605600000057,178165,0.7254062245671148,0.0,-46599.1,0.04750117531631339,0.10845749999999996,-0.016885000000000108,0.00017698084843938586,24.281774677408894,24.28195165825733,0.00035591746575553334,48.617534702087134,48.617890619552895,24.335938961295565,1444,1081,1444,1,1
a2c7f58b0b9add45bb9bec8d354de4e5,MISSING,65517,0,1340,2003-12-05,2016-12-05,2015-11-18,2015-12-07,4269.6,0,0.0,130.38,0.1135089999999999,0.0983909999999999,40.606701,f,0.0,3.34,3.34,1,462.69,12,ldkssxwpmemidmecebumciepifcamkci,76.71,1.6739670749999976e-05,4.245043295454317e-06,1.0041545454545265e-08,0.0040213494318,0.0014477568865025,0.0006434870077789,0.00403808910255,0.001452001929798,0.0006434970493243,1.0560432299999992e-05,2.695741499999875e-06,2.0530800000000033e-08,0.0070774185983996,0.0025481209343999,0.0011326372224,0.0070879790306996,0.0025508166758999,0.0011326577532,0,-0.007655999999999996,0.16291560000000516,65517,0.0,0.020452706931025535,-61247.4,0.0651678190393333,0.1059499999999999,-0.015118000000000006,6.998251863636279e-06,0.0020375311086938,0.002044529360557433,4.425568199999956e-06,0.0035860589183998332,0.003590484486599833,0.0015459551260424,4749,19,383,0,0
86d4239a622874b4803a940ae83d1b42,MISSING,40451,0,2510,2010-02-19,2016-02-19,2015-12-16,2015-02-22,3390.69,2510,0.0,132.86,0.1186359999999999,0.10175,40.606701,f,215.75,44.88,44.88,1,480.35,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,30.0,1.6677183901514805e-05,4.170679356060578e-06,1.0735295454545392e-06,0.0,0.0,0.0,1.6677183901514805e-05,4.170679356060578e-06,1.0735295454545392e-06,1.1100320166666312e-05,2.896760166666644e-06,4.860000000000553e-10,0.0,0.0,0.0,1.1100320166666312e-05,2.896760166666644e-06,4.860000000000553e-10,1,-0.007268999999999998,0.0,40451,0.0,0.062050381943586065,-37060.31,0.08382215520011867,0.11019299999999994,-0.0168859999999999,7.307130934343307e-06,0.0,7.307130934343307e-06,4.665855444444318e-06,0.0,4.665855444444318e-06,-2.641275489898989e-06,2191,-297,65,0,0
6661cbd49d01771543125828b63bcb0f,lmkebamcaaclubfxadlmueccxoimlema,324907,0,16634,2012-06-01,2016-04-25,2012-06-01,2015-04-26,3004.44,4173,0.0,144.82,0.113206,0.0939909999999999,40.728885,f,363.83,0.0,0.0,1,242.28,4,lxidpiddsbxsbosboudacockeimpuepw,23.1,1.1667447477272676e-05,3.0167469924242463e-06,1.4690428787880082e-06,0.0,0.0,0.0,1.1667447477272676e-05,3.0167469924242463e-06,1.4690428787880082e-06,1.110032016666668e-05,2.896760166666666e-06,4.860000000000553e-10,0.0,0.0,0.0,1.110032016666668e-05,2.896760166666666e-06,4.860000000000553e-10,0,-0.004199999999999898,0.0,324907,0.0,0.051196188447771206,-321902.56,0.009247076855838749,0.10359849999999995,-0.019215000000000107,5.384412449494977e-06,0.0,5.384412449494977e-06,4.665855444444449e-06,0.0,4.665855444444449e-06,-7.18557005050528e-07,1424,1059,1424,0,0
311cf42724aa36a2983d8310c6d78d51,foosdfpfkusacimwkcsosbicdxkicaua,38988,0,2988,2009-07-24,2016-07-21,2009-07-24,2015-07-27,975.3,1231,0.0,16.21,0.140621,0.0,44.31137796,f,174.7,18.62,18.62,1,89.3,7,ldkssxwpmemidmecebumciepifcamkci,13.2,4.787045719696996e-06,0.0,0.0,0.0083802259640179,0.0,0.0,0.0083850130097376,0.0,0.0,3.009000166666649e-06,0.0,0.0,0.0052676214,0.0,0.0,0.0052706304001666,0.0,0.0,0,-0.004249000000000003,0.17777879999999868,38988,0.0,0.07663896583564174,-38012.7,0.025015389350569406,0.0703105,-0.140621,1.5956819065656654e-06,0.002793408654672633,0.0027950043365792,1.0030000555555497e-06,0.0017558738,0.0017568768000555332,-0.0010381275365236669,2554,2194,2554,0,0
ea00bf7ed1a5341d1dd0d54ce0113461,ewpakwlliwisiwduibdlfmalxowmwpci,1223,0,59,2010-08-26,2016-08-26,2015-07-11,2015-08-27,129.39,59,0.0,134.32,0.1151819999999999,0.098841,40.606701,f,5.89,33.42,33.42,1,14.09,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,29.7,3.096573869696968e-05,9.886753363636431e-06,4.278480606060615e-07,0.0064341946332547,0.0023163953769751,0.0010295564562153,0.0064651603719517,0.0023262821303387,0.0010299843042759,1.4562023466666658e-05,3.461992800000012e-06,4.3856466666667154e-07,0.0070774185983995,0.0025481209343999,0.0011326372224,0.0070919806218662,0.0025515829271999,0.0011330757870667,0,-0.011269000000000001,0.16291560000000516,1223,0.0,0.0482420278004906,-1093.6100000000001,0.1057972199509403,0.10701149999999995,-0.016340999999999897,1.376011337373739e-05,0.003260048822148367,0.0032738089355221003,6.154193644444446e-06,0.0035860589183998003,0.003592213112044267,0.00031840417652216667,2192,47,412,0,0
5671932fbcd8d3d9c50292feb0e616ed,lmkebamcaaclubfxadlmueccxoimlema,0,0,0,2013-04-11,2016-04-11,2013-04-11,2015-04-13,0.0,0,0.0,329.64,0.115174,0.098837,40.606701,f,0.0,50.98,50.98,1,0.0,3,ldkssxwpmemidmecebumciepifcamkci,25.0,1.2182857840908967e-05,3.5445502651513616e-06,8.411417060606045e-06,0.0064343012662695,0.0023163484558568,0.001029488202603,0.0064464841241104,0.002319893006122,0.0010378996196636,1.110032016666668e-05,2.896760166666548e-06,4.860000000000553e-10,0.0,0.0,0.0,1.110032016666668e-05,2.896760166666548e-06,4.860000000000553e-10,0,-0.0049109999999999016,0.16291560000000516,0,,,0.0,,0.1070055,-0.016337000000000004,8.046275055555457e-06,0.003260045974909767,0.0032680922499653334,4.665855444444409e-06,0.0,4.665855444444409e-06,-0.003263426394520889,1096,732,1096,0,0
508da05278895158f5ae383d28c7013b,foosdfpfkusacimwkcsosbicdxkicaua,21814,0,0,2009-07-27,2016-07-27,2015-01-08,2015-07-28,3188.73,0,0.0,18.6,0.142819,0.0,44.31137796,f,0.0,13.1,13.1,1,208.9,7,lxidpiddsbxsbosboudacockeimpuepw,10.39,3.422305333333338e-06,0.0,0.0,0.008380258287567,0.0,0.0,0.0083836805929003,0.0,0.0,2.3052114666666923e-06,0.0,0.0,0.0052676214,0.0,0.0,0.0052699266114666,0.0,0.0,0,-0.002612000000000003,0.17777879999999868,21814,0.0,0.0,-18625.27,0.14617814247730815,0.0714095,-0.142819,1.140768444444446e-06,0.002793419429189,0.0027945601976334332,7.684038222222308e-07,0.0017558738,0.0017566422038221999,-0.0010379179938112334,2557,201,566,0,0
7ce490aac50cd7f23aa5be65ad1674f5,foosdfpfkusacimwkcsosbicdxkicaua,38869,0,4628,2013-02-28,2016-02-29,2015-03-09,2015-03-09,4147.25,4628,0.0,168.15,0.116908,0.100018,40.606701,f,462.85,62.16,62.16,1,465.2,3,lxidpiddsbxsbosboudacockeimpuepw,41.5,0.0002723269644242,0.000143100027356,0.0004728659542424,1.0646350322212443,49.694320148365776,22.08636885163966,1.0649073591856686,49.694463248393134,22.086841717593902,1.1100320166666667e-05,2.896760166666666e-06,4.860000000000553e-10,0.0,0.0,0.0,1.1100320166666667e-05,2.896760166666666e-06,4.860000000000553e-10,0,-0.057131,0.16291560000000516,38869,0.0,0.11906660835112814,-34721.75,0.10669813990583756,0.108463,-0.016890000000000002,0.00029609764867419996,24.281774677408894,24.282070775057566,4.665855444444444e-06,0.0,4.665855444444444e-06,-24.28206610920212,1096,0,357,0,0
034b4d51a366c7ab33310adb21f84960,foosdfpfkusacimwkcsosbicdxkicaua,1049,0,0,2012-06-18,2016-07-04,2015-05-23,2015-07-08,154.49,0,0.0,0.0,0.14317,0.0,44.31137796,f,0.0,16.85,16.85,1,17.27,4,lxidpiddsbxsbosboudacockeimpuepw,12.0,2.719535242424107e-06,0.0,0.0,0.0086196665327123,0.0,0.0,0.0086223860679547,0.0,0.0,3.318240666666697e-06,0.0,0.0,0.0,0.0,0.0,3.318240666666697e-06,0.0,0.0,0,-0.0030829999999998914,0.17777879999999868,1049,0.0,0.0,-894.51,0.1472735938989514,0.071585,-0.14317,9.065117474747023e-07,0.0028732221775707666,0.0028741286893182332,1.1060802222222324e-06,0.0,1.1060802222222324e-06,-0.002873022609096011,1477,46,408,0,0
5c08ec0dc8307c7ca473f025f3733c6b,foosdfpfkusacimwkcsosbicdxkicaua,25813,0,0,2011-12-13,2016-12-13,2015-10-31,2015-12-14,3306.53,0,0.0,16.93,0.165605,0.08696,44.31137796,f,0.0,3.54,3.54,1,232.92,4,lxidpiddsbxsbosboudacockeimpuepw,13.14,6.583219174242508e-06,3.6002584090909725e-07,0.0,2.94545456505995e-13,0.0,0.0,6.583219468787964e-06,3.6002584090909725e-07,0.0,4.193525366666759e-06,2.847686999999768e-07,0.0,0.0,0.0,0.0,4.193525366666759e-06,2.847686999999768e-07,0.0,0,-0.005197000000000007,-1.1999999998124622e-06,25813,0.0,0.0,-22506.47,0.12809553325843567,0.1262825,-0.078645,2.314415005050535e-06,9.818181883533166e-14,2.314415103232354e-06,1.492764688888912e-06,0.0,1.492764688888912e-06,-8.216504143434418e-07,1827,44,409,0,0
3d5e902bea9a67154daa0b5dbe25f113,foosdfpfkusacimwkcsosbicdxkicaua,16830,0,2715,2012-11-13,2017-01-23,2014-01-20,2016-01-24,2230.08,2715,0.0,0.0,0.1663869999999999,0.101255,44.31137796,f,353.41,31.2,31.2,1,24.12,3,lxidpiddsbxsbosboudacockeimpuepw,13.856,5.679116969696931e-06,2.934442424241852e-07,9.229924242424041e-08,0.0,0.0,0.0,5.679116969696931e-06,2.934442424241852e-07,9.229924242424041e-08,3.569730666666668e-06,1.8445066666663282e-07,5.8016666666665787e-08,0.0,0.0,0.0,3.569730666666668e-06,1.8445066666663282e-07,5.8016666666665787e-08,0,-0.004627999999999993,0.0,16830,0.0,0.16131907308377896,-14599.92,0.13250623885918003,0.13382099999999994,-0.0651319999999999,2.0216201515151186e-06,0.0,2.0216201515151186e-06,1.2707326666666555e-06,0.0,1.2707326666666555e-06,-7.508874848484632e-07,1532,734,1099,0,0
e9edd6f6bd45e9d0d582b241fd7f4949,lmkebamcaaclubfxadlmueccxoimlema,881406,0,118048,2009-09-03,2016-03-06,2009-09-03,2015-03-09,1615.51,2361,0.0,58.4,0.1640579999999999,0.086163,44.31137796,f,263.06,27.14,27.14,1,120.85,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,4.765414265151722e-06,9.423023863636356e-07,0.0,0.0064647208082943,0.0,0.0,0.0064694862225594,9.423023863636356e-07,0.0,3.5697306666668025e-06,9.450150000000093e-08,0.0,0.0,0.0,0.0,3.5697306666668025e-06,9.450150000000093e-08,0.0,0,-0.0035210000000001074,0.17777879999999868,881406,0.0,0.1339314685854192,-879790.49,0.001832878378409042,0.12511049999999996,-0.0778949999999999,1.9025722171717858e-06,0.0021549069360981,0.0021568095083152545,1.2214107222222678e-06,0.0,1.2214107222222678e-06,-0.002155588097593032,2376,2013,2376,0,0
e210d93c6956cecf27bbda79f1e6f7a2,MISSING,46,0,33,2011-07-05,2016-07-04,2011-07-05,2015-07-09,4.67,33,0.0,130.65,0.1169099999999999,0.100572,40.606701,f,3.32,47.2,47.2,1,0.0,5,lxidpiddsbxsbosboudacockeimpuepw,20.78,2.407119272727276e-05,5.686482083333338e-06,4.1629026515150914e-07,0.0070374281488908,0.0025335452243934,0.001126059598979,0.0070614993416181,0.0025392317064768,0.0011264758892442,1.5130464000000003e-05,3.5743601666666617e-06,2.616681666666681e-07,0.0044233866239994,0.0015925755839999,0.000707898264,0.0044385170879994,0.0015961499441666,0.0007081599321667,1,-0.009528000000000009,0.16291560000000516,46,0.0,0.717391304347826,-41.33,0.10152173913043479,0.10874099999999995,-0.016337999999999908,1.0057988358585869e-05,0.003565677657421067,0.0035757356457797006,6.322164111111111e-06,0.0022412868239997667,0.0022476089881109,-0.0013281266576688007,1826,1465,1826,0,0
e1cd8956938c826edca3da97bb1ccf0b,foosdfpfkusacimwkcsosbicdxkicaua,87613,0,6292,2013-03-28,2016-03-28,2013-03-28,2015-03-29,2741.68,2665,0.0,143.62,0.1169099999999999,0.100572,40.606701,f,258.23,22.32,22.32,1,339.73,3,lxidpiddsbxsbosboudacockeimpuepw,16.5,2.236733369696971e-05,6.678631151515078e-06,8.212272954545473e-07,0.0054289416934153,0.0019544190096292,0.0008686306709463,0.0054513090271123,0.0019610976407807,0.0008694518982417,1.110032016666668e-05,2.89676016666666e-06,4.860000000000553e-10,0.0,0.0,0.0,1.110032016666668e-05,2.89676016666666e-06,4.860000000000553e-10,0,-0.010228000000000015,0.16291560000000516,87613,0.0,0.07181582641845388,-84871.32,0.03129307294579571,0.10874099999999995,-0.016337999999999908,9.955730714646445e-06,0.002750663791330267,0.0027606195220448997,4.665855444444446e-06,0.0,4.665855444444446e-06,-0.002755953666600455,1096,731,1096,0,0
1cf76425d13b105ef89ac9698de8f0e0,lmkebamcaaclubfxadlmueccxoimlema,0,0,0,2011-06-22,2016-06-22,2011-06-22,2015-06-23,0.0,0,0.0,16.26,0.144902,0.0,44.31137796,f,0.0,26.04,26.04,1,0.0,5,ldkssxwpmemidmecebumciepifcamkci,10.392,3.466153151514959e-06,0.0,0.0,0.0086196665327123,0.0,0.0,0.0086231326858638,0.0,0.0,3.318240666666697e-06,0.0,0.0,0.0,0.0,0.0,3.318240666666697e-06,0.0,0.0,1,-0.0034229999999998983,0.17777879999999868,0,,,0.0,,0.072451,-0.144902,1.1553843838383197e-06,0.0028732221775707666,0.0028743775619546,1.1060802222222324e-06,0.0,1.1060802222222324e-06,-0.0028732714817323777,1827,1462,1827,0,0
16fef375e953b289008b60a103d1f4cd,foosdfpfkusacimwkcsosbicdxkicaua,13174,0,0,2012-08-07,2016-08-07,2015-07-11,2015-08-09,1294.98,0,0.0,131.65,0.114603,0.098261,40.606701,f,0.0,18.36,18.36,1,171.37,3,lxidpiddsbxsbosboudacockeimpuepw,17.320999999999998,3.0518488992424245e-05,9.85692535606058e-06,8.782974242424232e-07,0.0072385356078,0.0026059154732663,0.0011582083541061,0.0072690540967924,0.0026157723986223,0.0011590866515304,1.6127851366666632e-05,4.08475536666651e-06,2.6059666666666614e-07,0.0,0.0,0.0,1.6127851366666632e-05,4.08475536666651e-06,2.6059666666666614e-07,0,-0.01185,0.16291560000000516,13174,0.0,0.0,-11879.02,0.09829816304842873,0.106432,-0.016341999999999995,1.3751237257575747e-05,0.0036675531450574665,0.0036813043823150336,6.82440113333327e-06,0.0,6.82440113333327e-06,-0.0036744799811817,1461,29,393,0,0
cabf559333069d10e9471b0bbcef02f3,MISSING,680826,0,55245,2009-12-23,2016-02-09,2009-12-23,2015-02-11,4704.92,0,0.0,16.01,0.164051,0.086168,44.31137796,f,0.0,29.76,29.76,1,310.73,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,5.403329696969719e-06,5.737266287878166e-07,0.0,3.490909143860595e-13,0.0,0.0,5.403330046060633e-06,5.737266287878166e-07,0.0,3.569730666666668e-06,9.45014999999719e-08,0.0,0.0,0.0,0.0,3.569730666666668e-06,9.45014999999719e-08,0.0,0,-0.004194000000000003,-1.1999999998124622e-06,680826,0.0,0.0811440808664769,-676121.08,0.0069106056466703685,0.12510949999999998,-0.07788300000000001,1.992352108585845e-06,1.163636381286865e-13,1.992352224949483e-06,1.2214107222222134e-06,0.0,1.2214107222222134e-06,-7.709415027272696e-07,2239,1876,2239,0,0
